BusinessTravel_Travel_Frequently,Department_Maternity,Department_Neurology,Gender_Male,MaritalStatus_Married,OverTime_Yes,Age,DailyRate,DistanceFromHome,Education,EducationField,EmployeeCount,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsSinceLastPromotion
1.0,1.0,0.0,1.0,0.0,0.0,0.47130676146958517,-0.23919614141927018,-0.4023233565363632,0.35089287901883237,1,0.0,1.4719194491592806,-0.4427845554694124,2.0057231918910583,-0.7927565646909434,3,0.4815226981596238,0.1870959960219527,1.4142135623730951,-1.1548076320339367,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.0
1.0,0.0,1.0,1.0,1.0,1.0,2.42403826612387,1.1964233597602603,0.6132054771836033,1.3874981988545936,1,0.0,-1.4024375372735007,1.203324753263983,0.7228437868853647,2.1936161161002454,1,0.4815226981596238,1.0172651605259093,1.7320508075688772,-0.2583900787681637,0.0,-0.500935684956101,0.0,0.4432514738049463,0.5841166843550235,1.7320508075688772
0.0,0.0,0.0,0.0,1.0,0.0,2.145076622601829,1.2046582708568923,-1.0370288776113423,1.3874981988545936,1,0.0,-1.4024375372735007,0.7094919606439645,-0.5600356181203291,2.1936161161002454,1,1.4134447437206317,1.073353853226398,1.7320508075688772,0.3392216234090183,0.0,0.47215161408744644,0.0,0.4432514738049463,0.5841166843550235,2.0
0.0,0.0,0.0,0.0,1.0,0.0,-0.421370497800945,1.6960079662892746,1.5017932066885742,1.3874981988545936,4,0.0,0.5138004536816867,0.21565916802394583,0.7228437868853647,1.5963415799420075,2,-1.382321392962392,-1.6294994970331655,1.0,-1.1548076320339367,0.0,0.47215161408744644,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
0.0,0.0,0.0,1.0,1.0,0.0,0.5828914188784015,1.871686069684093,-0.529264460751359,0.35089287901883237,3,0.0,1.4719194491592806,-1.485320451000563,2.0057231918910583,1.5963415799420075,2,0.4815226981596238,-1.3797140847045415,1.7320508075688772,-1.1548076320339367,0.0,-1.4740229839996486,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
0.0,1.0,0.0,0.0,0.0,0.0,0.35972210406076893,1.6246387367851298,-1.163969981826338,0.35089287901883237,1,0.0,1.4719194491592806,-1.2658392098361102,0.7228437868853647,-0.7927565646909434,3,1.4134447437206317,0.20588641448332545,1.4142135623730951,-0.8560017809453456,0.0,-0.500935684956101,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
0.0,0.0,1.0,1.0,1.0,0.0,1.587153335557748,1.2183831226846125,-0.02150004389137574,0.35089287901883237,1,0.0,1.4719194491592806,1.4228059944284357,-0.5600356181203291,2.1936161161002454,1,-0.4503993474013841,-0.11877810900716,2.23606797749979,-0.8560017809453456,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
0.0,0.0,1.0,0.0,0.0,0.0,1.4755686781489317,0.5568452645885,-1.0370288776113423,-0.685712440816929,3,0.0,-1.4024375372735007,-0.0038220731405069304,0.7228437868853647,0.4017925076255321,4,1.4134447437206317,-0.9938747402082335,2.449489742783178,-0.5571959298567547,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,1.0
0.0,0.0,1.0,0.0,1.0,1.0,2.145076622601829,-0.32703519311667933,-1.163969981826338,1.3874981988545936,3,0.0,-1.4024375372735007,-0.27817362459607287,-0.5600356181203291,2.1936161161002454,4,0.4815226981596238,1.1139015983272549,2.23606797749979,1.5344450277633823,0.0,1.445238913130994,0.0,-0.5067026050244682,-0.8329071239877186,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.13655278924313635,1.103094367331763,0.10544106032362008,-0.685712440816929,2,0.0,1.4719194491592806,-0.607395486342752,0.7228437868853647,0.4017925076255321,2,1.4134447437206317,0.5759022486963722,1.4142135623730951,-1.1548076320339367,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,1.0,1.0,1.140814705922483,1.8634511585874607,-0.02150004389137574,1.3874981988545936,4,0.0,1.4719194491592806,-1.3207095201272234,0.7228437868853647,0.4017925076255321,2,1.4134447437206317,0.6636379619633832,1.7320508075688772,-0.5571959298567547,0.0,1.445238913130994,0.0,1.868182592049068,2.0011404926977656,1.4142135623730951
1.0,0.0,0.0,0.0,1.0,1.0,0.13655278924313635,-0.3242902227511353,0.9940287898285908,1.3874981988545936,2,0.0,1.4719194491592806,0.10591854744171944,0.7228437868853647,0.4017925076255321,2,0.4815226981596238,1.252357313305791,1.0,0.9368333255862001,0.0,0.47215161408744644,0.0,-1.93163372326859,-0.8329071239877186,2.0
0.0,1.0,0.0,0.0,1.0,0.0,-0.7561244700273938,0.9713357897856494,0.7401465813985991,1.3874981988545936,5,0.0,0.5138004536816867,-1.540190761291676,0.7228437868853647,-0.7927565646909434,2,-0.4503993474013841,-0.3302762777039645,3.082207001484488,-0.2583900787681637,0.0,-0.500935684956101,0.0,-0.5067026050244682,0.5841166843550235,1.7320508075688772
0.0,1.0,0.0,0.0,0.0,1.0,-0.421370497800945,0.6172346126304687,-0.9100877733963465,0.35089287901883237,5,0.0,1.4719194491592806,1.2581950635550962,0.7228437868853647,-0.7927565646909434,3,-1.382321392962392,-0.8289994143103238,2.449489742783178,-1.1548076320339367,0.0,0.47215161408744644,0.0,1.868182592049068,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,0.0,0.0,-1.0908784422538425,0.8560470344327998,-0.14844114810637157,0.35089287901883237,1,0.0,0.5138004536816867,-0.27817362459607287,-0.5600356181203291,-0.7927565646909434,2,-0.4503993474013841,1.7133583316475898,1.4142135623730951,-1.1548076320339367,0.0,0.47215161408744644,0.0,1.3932055526343605,0.5841166843550235,1.0
1.0,0.0,1.0,1.0,1.0,0.0,0.5828914188784015,-0.2968405190956949,-0.4023233565363632,-0.685712440816929,3,0.0,0.5138004536816867,-0.607395486342752,-0.5600356181203291,2.1936161161002454,3,1.4134447437206317,0.9490262724293452,1.4142135623730951,0.04041577232042731,0.0,-1.4740229839996486,0.0,-0.5067026050244682,0.5841166843550235,2.449489742783178
0.0,0.0,1.0,1.0,0.0,0.0,1.3639840207401155,-1.7297150499096814,-1.0370288776113423,1.3874981988545936,5,0.0,1.4719194491592806,-0.27817362459607287,0.7228437868853647,0.4017925076255321,4,1.4134447437206317,0.4251550569799457,1.7320508075688772,-1.1548076320339367,0.0,0.47215161408744644,0.0,0.4432514738049463,-0.8329071239877186,1.4142135623730951
0.0,1.0,0.0,1.0,1.0,0.0,1.6987379929665642,1.9622700917470461,-0.6562055649663548,1.3874981988545936,5,0.0,-1.4024375372735007,1.6971575458840018,0.7228437868853647,0.4017925076255321,2,0.4815226981596238,1.0045498397625745,1.7320508075688772,-0.2583900787681637,0.0,-0.500935684956101,0.0,-1.93163372326859,-0.8329071239877186,1.4142135623730951
0.0,0.0,0.0,1.0,1.0,1.0,-0.19820118298331246,-0.771720392334813,-1.0370288776113423,-1.7223177606526905,2,0.0,0.5138004536816867,-1.5950610715827893,0.7228437868853647,0.4017925076255321,2,-0.4503993474013841,0.858041088300593,1.0,-0.5571959298567547,0.0,-1.4740229839996486,0.0,0.4432514738049463,-0.8329071239877186,1.4142135623730951
0.0,1.0,0.0,1.0,0.0,1.0,0.47130676146958517,-1.1999357693596826,0.6132054771836033,-0.685712440816929,1,0.0,0.5138004536816867,1.477676304719549,-0.5600356181203291,1.5963415799420075,1,1.4134447437206317,0.17777142746217375,1.0,-0.2583900787681637,0.0,-0.500935684956101,0.0,0.4432514738049463,0.5841166843550235,1.7320508075688772
1.0,0.0,1.0,1.0,0.0,0.0,0.8060607336960339,0.2109789985299516,-0.02150004389137574,0.35089287901883237,1,0.0,1.4719194491592806,1.4228059944284357,-0.5600356181203291,2.1936161161002454,3,-1.382321392962392,-0.2169686415684687,2.23606797749979,-0.5571959298567547,0.0,-0.500935684956101,0.0,-0.5067026050244682,-0.8329071239877186,2.449489742783178
0.0,1.0,0.0,1.0,1.0,0.0,2.42403826612387,-0.5136931779736738,-1.163969981826338,1.3874981988545936,3,0.0,1.4719194491592806,1.2581950635550962,0.7228437868853647,0.4017925076255321,2,0.4815226981596238,-1.6186208337134236,1.7320508075688772,-1.1548076320339367,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,1.0,0.0,0.0,0.0,1.0,0.47130676146958517,-0.5685925852845545,-0.529264460751359,0.35089287901883237,3,0.0,-0.444318541795907,0.7643622709350777,-1.8429150231260225,0.4017925076255321,3,1.4134447437206317,0.18271627442569288,2.8284271247461903,-0.8560017809453456,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.4142135623730951
1.0,0.0,0.0,1.0,0.0,1.0,1.3639840207401155,1.18269850793254,-0.6562055649663548,1.3874981988545936,2,0.0,-1.4024375372735007,1.806898166466228,0.7228437868853647,0.4017925076255321,2,1.4134447437206317,0.8506944585262217,2.23606797749979,1.8332508788519732,0.0,0.47215161408744644,0.0,1.3932055526343605,0.5841166843550235,1.0
0.0,0.0,0.0,1.0,1.0,0.0,-0.19820118298331246,1.9046257140706213,0.10544106032362008,1.3874981988545936,4,0.0,1.4719194491592806,-0.27817362459607287,2.0057231918910583,0.4017925076255321,2,0.4815226981596238,1.3407994332818762,3.0,-0.8560017809453456,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,0.0,1.0,1.0,1.0,0.0,-0.5329551552097613,1.9650150621125901,-1.163969981826338,-1.7223177606526905,5,0.0,1.4719194491592806,-1.3207095201272234,0.7228437868853647,0.4017925076255321,4,0.4815226981596238,1.6754949320412147,1.4142135623730951,-0.5571959298567547,0.0,-1.4740229839996486,0.0,-1.4566566838538828,0.5841166843550235,1.0
1.0,1.0,0.0,0.0,0.0,1.0,-0.5329551552097613,-1.2164055915529468,0.4862643729686076,-1.7223177606526905,4,0.0,0.5138004536816867,1.0387138223906436,0.7228437868853647,1.5963415799420075,2,1.4134447437206317,1.201778592936081,1.0,-0.8560017809453456,0.0,-1.4740229839996486,0.0,-1.4566566838538828,0.5841166843550235,2.449489742783178
0.0,1.0,0.0,0.0,1.0,0.0,1.6987379929665642,-1.315224524712532,1.5017932066885742,1.3874981988545936,4,0.0,-1.4024375372735007,0.38027009889728536,0.7228437868853647,2.1936161161002454,1,-0.4503993474013841,-1.5436004412097473,2.0,0.3392216234090183,0.0,-0.500935684956101,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,1.0,0.0,0.0,1.0,0.0,1.6987379929665642,-0.15959200081849315,1.8826165193335618,1.3874981988545936,1,0.0,0.5138004536816867,1.0387138223906436,0.7228437868853647,-0.7927565646909434,2,-1.382321392962392,1.0847976419133993,1.4142135623730951,-0.2583900787681637,0.0,1.445238913130994,0.0,0.4432514738049463,-0.8329071239877186,1.4142135623730951
0.0,0.0,1.0,1.0,0.0,0.0,1.9219073077841968,-0.2639008747091665,-0.529264460751359,0.35089287901883237,1,0.0,-1.4024375372735007,-0.7720064172160914,0.7228437868853647,2.1936161161002454,4,0.4815226981596238,-1.1248425440705834,2.8284271247461903,-0.5571959298567547,0.0,0.47215161408744644,0.0,1.868182592049068,0.5841166843550235,2.449489742783178
0.0,0.0,0.0,0.0,0.0,0.0,2.145076622601829,-1.4881576577418063,-1.163969981826338,-1.7223177606526905,3,0.0,1.4719194491592806,-1.7048016921650158,0.7228437868853647,0.4017925076255321,2,-1.382321392962392,-0.9772035418740832,2.8284271247461903,1.5344450277633823,0.0,1.445238913130994,0.0,-0.5067026050244682,2.0011404926977656,2.449489742783178
0.0,1.0,0.0,0.0,0.0,0.0,0.47130676146958517,1.646598499709482,-0.14844114810637157,-0.685712440816929,1,0.0,0.5138004536816867,0.5448810297706249,0.7228437868853647,-0.7927565646909434,2,1.4134447437206317,-1.1450457759501045,1.4142135623730951,-0.8560017809453456,0.0,0.47215161408744644,0.0,0.4432514738049463,0.5841166843550235,1.7320508075688772
0.0,1.0,0.0,1.0,1.0,0.0,1.252399363331299,1.1387789820838354,-1.0370288776113423,-0.685712440816929,3,0.0,-1.4024375372735007,-0.0038220731405069304,-0.5600356181203291,2.1936161161002454,0,1.4134447437206317,0.8530962413370738,3.082207001484488,2.430862581029155,0.0,1.445238913130994,0.0,-1.4566566838538828,0.5841166843550235,2.449489742783178
0.0,0.0,1.0,1.0,1.0,1.0,2.368245937419462,-0.15135708972186104,-1.0370288776113423,0.35089287901883237,3,0.0,1.4719194491592806,0.7094919606439645,0.7228437868853647,2.1936161161002454,3,-1.382321392962392,0.9572205902546055,2.449489742783178,-0.5571959298567547,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,0.0,1.0,1.0,1.0,0.0,0.24813744665195261,1.3666115224239903,-0.27538225232136737,0.35089287901883237,1,0.0,-1.4024375372735007,0.6546216503528514,-0.5600356181203291,-0.7927565646909434,3,-1.382321392962392,-0.817838188306952,1.0,1.8332508788519732,0.0,0.47215161408744644,0.0,0.4432514738049463,0.5841166843550235,1.0
0.0,0.0,1.0,0.0,1.0,0.0,-0.7561244700273938,-0.4725186224905132,-1.163969981826338,-0.685712440816929,1,0.0,0.5138004536816867,0.16078885773283264,0.7228437868853647,1.5963415799420075,4,-1.382321392962392,-1.1888429919127026,1.4142135623730951,-1.1548076320339367,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.0
0.0,0.0,1.0,1.0,0.0,1.0,0.8060607336960339,-0.8156399181835176,-0.529264460751359,0.35089287901883237,3,0.0,1.4719194491592806,1.6422872355928886,-0.5600356181203291,0.4017925076255321,4,-0.4503993474013841,-0.6094482091300738,2.6457513110645907,0.04041577232042731,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.4142135623730951
0.0,1.0,0.0,0.0,1.0,0.0,0.35972210406076893,1.893645832608445,-0.02150004389137574,0.35089287901883237,3,0.0,-0.444318541795907,0.32539978860617214,0.7228437868853647,-0.7927565646909434,3,-0.4503993474013841,-0.6316293797950026,1.4142135623730951,-1.1548076320339367,0.0,-1.4740229839996486,0.0,-0.5067026050244682,-2.249930932330461,2.449489742783178
0.0,0.0,1.0,1.0,1.0,0.0,-0.5329551552097613,-1.1752310360697862,-0.529264460751359,-1.7223177606526905,3,0.0,1.4719194491592806,1.203324753263983,-0.5600356181203291,-0.7927565646909434,3,-0.4503993474013841,0.14273365469209526,1.4142135623730951,-1.1548076320339367,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,1.0,1.0,-1.2024630996626589,1.270537559629949,-0.529264460751359,0.35089287901883237,1,0.0,0.5138004536816867,-0.11356269372273331,2.0057231918910583,-0.7927565646909434,2,-1.382321392962392,-1.5510883523259336,1.4142135623730951,1.8332508788519732,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.6944760762872176,1.4489606333903116,0.4862643729686076,0.35089287901883237,3,0.0,0.5138004536816867,-1.156098589253884,-0.5600356181203291,2.1936161161002454,1,0.4815226981596238,0.44083728592139215,1.4142135623730951,-0.2583900787681637,0.0,-1.4740229839996486,0.0,-0.5067026050244682,2.0011404926977656,2.23606797749979
0.0,1.0,0.0,0.0,0.0,1.0,0.13655278924313635,-0.5411428816291141,1.8826165193335618,1.3874981988545936,3,0.0,0.5138004536816867,-0.4427845554694124,0.7228437868853647,1.5963415799420075,2,0.4815226981596238,-1.0523652157195742,1.4142135623730951,-1.1548076320339367,0.0,0.47215161408744644,0.0,0.4432514738049463,-0.8329071239877186,2.449489742783178
0.0,0.0,0.0,1.0,0.0,0.0,0.8060607336960339,0.4113618352146661,-0.9100877733963465,0.35089287901883237,1,0.0,0.5138004536816867,-0.4427845554694124,-0.5600356181203291,0.4017925076255321,2,-0.4503993474013841,-0.3103556085080731,1.7320508075688772,-1.1548076320339367,0.0,0.47215161408744644,0.0,1.868182592049068,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.6944760762872176,1.4270008704659591,1.7556754151185658,-0.685712440816929,5,0.0,-1.4024375372735007,-0.16843300401384648,0.7228437868853647,0.4017925076255321,3,1.4134447437206317,1.416102388469182,1.4142135623730951,0.6380274744976092,0.0,-1.4740229839996486,0.0,0.4432514738049463,0.5841166843550235,2.23606797749979
0.0,0.0,0.0,1.0,0.0,1.0,0.24813744665195261,1.8552162474908287,0.35932326875361176,1.9058008587724744,2,0.0,-0.444318541795907,1.6971575458840018,-0.5600356181203291,0.4017925076255321,2,-1.382321392962392,-0.8145887174452108,2.449489742783178,-0.5571959298567547,0.0,-0.500935684956101,0.0,0.4432514738049463,0.5841166843550235,1.7320508075688772
0.0,1.0,0.0,1.0,0.0,1.0,-0.3097858403921287,-1.614426294556832,-1.0370288776113423,1.3874981988545936,1,0.0,0.5138004536816867,-1.8145423127472422,0.7228437868853647,-0.7927565646909434,3,1.4134447437206317,-0.9432960198385234,1.0,0.9368333255862001,0.0,-0.500935684956101,0.0,-0.5067026050244682,-2.249930932330461,1.7320508075688772
0.0,1.0,0.0,1.0,0.0,0.0,-0.08661652557449619,-0.530163000166938,-0.02150004389137574,-1.7223177606526905,3,0.0,-1.4024375372735007,-1.485320451000563,-1.8429150231260225,-0.7927565646909434,2,1.4134447437206317,-1.090511178009579,2.8284271247461903,-0.5571959298567547,0.0,-1.4740229839996486,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,0.0,1.0,1.0,0.0,0.0,0.13655278924313635,-1.7461848721029456,1.5017932066885742,0.35089287901883237,1,0.0,1.4719194491592806,-1.0463579686716575,-1.8429150231260225,-0.7927565646909434,2,0.4815226981596238,0.6783312215121259,1.0,0.04041577232042731,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,2.23606797749979
0.0,1.0,0.0,1.0,1.0,0.0,-0.421370497800945,-1.479922746645174,-0.4023233565363632,0.35089287901883237,3,0.0,-0.444318541795907,-0.936617348089431,-0.5600356181203291,-0.7927565646909434,3,-0.4503993474013841,-1.282229958852307,1.4142135623730951,-0.8560017809453456,0.0,-0.500935684956101,0.0,0.4432514738049463,-0.8329071239877186,1.4142135623730951
0.0,1.0,0.0,1.0,0.0,1.0,2.42403826612387,-1.070922162179113,-1.163969981826338,1.3874981988545936,1,0.0,1.4719194491592806,-1.8145423127472422,-1.8429150231260225,0.4017925076255321,2,0.4815226981596238,0.37189199111575383,1.7320508075688772,-0.5571959298567547,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,1.0,0.0,1.0,0.0,0.0,0.13655278924313635,-1.7461848721029456,1.5017932066885742,0.35089287901883237,1,0.0,1.4719194491592806,-1.0463579686716575,-1.8429150231260225,-0.7927565646909434,2,0.4815226981596238,0.6783312215121259,1.0,0.04041577232042731,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,2.23606797749979
0.0,0.0,0.0,0.0,0.0,0.0,-1.4256324144802914,-1.7132452277164172,0.2323821645386159,0.35089287901883237,1,0.0,0.5138004536816867,1.3679356841373227,2.0057231918910583,-0.7927565646909434,3,-0.4503993474013841,1.5538516967386438,1.4142135623730951,0.04041577232042731,0.0,1.445238913130994,0.0,-1.93163372326859,0.5841166843550235,1.0
0.0,1.0,0.0,0.0,1.0,0.0,1.140814705922483,-0.4368340077384407,0.6132054771836033,0.35089287901883237,3,0.0,-1.4024375372735007,0.4351404091883985,0.7228437868853647,1.5963415799420075,2,1.4134447437206317,-0.04926768883426234,1.4142135623730951,-1.1548076320339367,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.0
0.0,1.0,0.0,0.0,0.0,0.0,0.024968131834320083,-0.41487424481408847,2.1364987277635534,-0.685712440816929,3,0.0,1.4719194491592806,1.6422872355928886,0.7228437868853647,-0.7927565646909434,3,-0.4503993474013841,-1.2309448317735228,1.7320508075688772,0.04041577232042731,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,1.4142135623730951
0.0,0.0,0.0,1.0,0.0,0.0,0.35972210406076893,-1.2026807397252266,0.7401465813985991,1.3874981988545936,2,0.0,1.4719194491592806,0.05104823715060625,-0.5600356181203291,0.4017925076255321,2,0.4815226981596238,1.4317846174106283,2.23606797749979,1.2356391766747914,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,1.0
0.0,0.0,0.0,0.0,0.0,0.0,-0.08661652557449619,-1.8175541016070904,0.7401465813985991,0.35089287901883237,2,0.0,-1.4024375372735007,0.21565916802394583,0.7228437868853647,0.4017925076255321,2,-1.382321392962392,1.7071419526077372,2.449489742783178,0.04041577232042731,0.0,0.47215161408744644,0.0,0.4432514738049463,0.5841166843550235,1.0
1.0,0.0,1.0,1.0,1.0,1.0,0.13655278924313635,1.1497588635460116,0.9940287898285908,1.3874981988545936,1,0.0,0.5138004536816867,0.8192325812261909,0.7228437868853647,0.4017925076255321,2,0.4815226981596238,1.4368707457159624,1.4142135623730951,-0.2583900787681637,0.0,1.445238913130994,0.0,-0.5067026050244682,2.0011404926977656,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.5828914188784015,-0.925438732805279,-0.27538225232136737,-1.7223177606526905,1,0.0,0.5138004536816867,-0.936617348089431,0.7228437868853647,-0.7927565646909434,2,0.4815226981596238,0.48717756603665724,1.4142135623730951,-1.1548076320339367,0.0,-1.4740229839996486,0.0,0.4432514738049463,0.5841166843550235,1.0
0.0,1.0,0.0,1.0,0.0,0.0,-1.7603863867067402,-1.5101174206661585,-0.9100877733963465,0.35089287901883237,1,0.0,0.5138004536816867,-0.607395486342752,0.7228437868853647,-0.7927565646909434,2,0.4815226981596238,1.5271495231356405,1.4142135623730951,-0.5571959298567547,0.0,0.47215161408744644,0.0,-0.5067026050244682,0.5841166843550235,1.0
1.0,1.0,0.0,1.0,1.0,1.0,-0.8677091274362101,-1.2026807397252266,-1.0370288776113423,0.35089287901883237,1,0.0,-1.4024375372735007,-0.4427845554694124,0.7228437868853647,-0.7927565646909434,3,-1.382321392962392,0.13030089661238997,2.6457513110645907,-0.2583900787681637,0.0,-0.500935684956101,0.0,-0.5067026050244682,0.5841166843550235,1.4142135623730951
0.0,0.0,0.0,1.0,0.0,0.0,0.024968131834320083,-1.4332582504309255,1.3748521024735785,1.3874981988545936,1,0.0,1.4719194491592806,0.4900107194795117,2.0057231918910583,0.4017925076255321,2,1.4134447437206317,0.7766630354152494,1.4142135623730951,-0.8560017809453456,0.0,1.445238913130994,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
0.0,0.0,1.0,1.0,0.0,1.0,0.6944760762872176,0.323522783517257,-0.529264460751359,-0.685712440816929,3,0.0,0.5138004536816867,-1.485320451000563,0.7228437868853647,2.1936161161002454,1,1.4134447437206317,0.41780842720557443,1.4142135623730951,1.8332508788519732,0.0,1.445238913130994,0.0,-0.5067026050244682,0.5841166843550235,2.449489742783178
0.0,1.0,0.0,1.0,0.0,0.0,1.4755686781489317,1.097604426600675,1.8826165193335618,0.35089287901883237,3,0.0,-1.4024375372735007,1.0387138223906436,0.7228437868853647,1.5963415799420075,3,0.4815226981596238,-0.1892774985727615,1.7320508075688772,2.430862581029155,0.0,-0.500935684956101,0.0,0.4432514738049463,0.5841166843550235,2.449489742783178
